"comid","year","month","day","gbifID","BFI","ftype","waterbody","wbd_classes","decimalLongitude","decimalLatitude","huc12","huc2","numday_above_tmax","numday_below_tmin","dd90_5c","dd90_8c","dd90_10c","dd120_5c","dd120_8c","dd120_10c","dd150_5c","dd150_8c","dd150_10c","maxflow","maxflowdate","minflow","minflowdate","avgflow","maxminflowdiff","avgtemp","streamorder"
22164760,2010,9,16,1896902453,66,"StreamRiver",0,NA,-82.7072359,35.21376958,60101050203,6,0,57.5,124.0072051,51.79135545,25.1266081,305.6246042,160.0844795,94.447781,622.6260445,388.0730683,265.0923397,5.0316217,112.2,0.00229825,155.15,0.327099945,5.02932345,11.83584271,4
22165012,2001,2,22,1896902169,65,"StreamRiver",0,NA,-82.64094122,35.16163071,60101050204,6,0,54.5,136.8228122,59.67981325,30.0992179,323.4646332,173.1206986,104.1888102,641.9055496,402.6595965,276.4386761,2.2362537,140.8,0,12.25,0.109687996,2.2362537,11.94709586,1
22165230,2015,9,22,1896904226,65,"StreamRiver",0,NA,-82.49589946,35.42506578,60101050703,6,0,50.65,141.3283062,60.35085085,29.94239365,336.7423182,180.3672671,109.0429615,673.032303,427.3256752,298.3001122,1.17473165,83.35,0,40.4,0.048362441,1.17473165,12.42909659,4
22165240,2010,9,9,1896903944,64,"StreamRiver",0,NA,-82.50262507,35.38697891,60101050303,6,0,44.6,160.3184233,70.878386,36.3100672,369.6589786,202.4282535,124.6398181,720.6673631,463.8738465,327.8122649,1.4667755,77.45,0,13.25,0.053991312,1.4667755,12.87449024,4
22165296,2005,9,29,1896902884,65,"StreamRiver",0,NA,-82.67757099,35.2553419,60101050206,6,0,43.05,171.9197631,77.93815145,41.0241507,386.3630653,214.1004928,133.1239076,740.0738345,478.2072595,338.7067041,1.53842275,116.75,0.00056525,135.15,0.090834892,1.5378575,12.97788903,5
22165392,2010,9,23,1896904506,65,"ArtificialPath",0,NA,-82.55616961,35.47833196,60101050704,6,0,54.3,132.5113618,55.4292806,26.92773175,320.8722668,169.6864742,101.5147423,649.4239113,409.1410535,283.5789845,1.02974465,96.7,0.0002052,59.7,0.047554879,1.02953945,12.20175979,5
22165396,2013,10,15,1896904430,66,"ArtificialPath",1,"LakePond",-82.54994682,35.46576692,60101050704,6,0,47.65,149.2821818,63.6861462,31.3509497,358.2998667,194.2471461,118.2109763,712.8731672,459.0886064,324.6094816,2.0889233,95.1,4.13e-05,33.6,0.098264521,2.088882,12.82336205,5
22178012,2014,2,27,1896913374,40,"StreamRiver",0,NA,-82.94136209,36.45331701,60101040102,6,0,55.15,139.9487962,59.6763099,28.9229914,348.6544669,191.1474878,117.5925202,705.8765583,458.9326436,327.4449548,0.31958915,120.45,0.000317,119.6,0.036845359,0.31927215,12.82841624,4
22178350,2014,2,27,1896913083,40,"StreamRiver",0,NA,-82.95654615,36.42967615,60101040102,6,0,51.5,151.1151519,66.25707985,32.81637675,368.1642299,204.9291021,127.4692231,734.2620504,481.4920274,345.7851919,0.34719675,120.45,0.00095815,199.85,0.038591425,0.3462386,13.09931414,4
22179140,2020,1,30,2596055988,43,"StreamRiver",0,NA,-83.4055922,36.21448009,60101040209,6,0,50.55,157.4283176,70.7641833,35.2743314,378.464478,213.154447,132.9654825,748.908741,494.0919308,355.7371462,0.3549191,118.3,0.0010519,230.9,0.03808598,0.3538672,13.2401851,2
22180316,2004,10,26,2447270729,39,"ArtificialPath",1,"LakePond",-83.21570382,36.34949929,60101040203,6,0,46.25,171.6212421,78.75545865,40.4033418,403.3430993,230.3042979,145.9784124,785.7637944,523.0412223,380.0393575,0.3712174,119.25,0.0060274,251.35,0.053729198,0.36519,13.59003931,1
22180368,2004,10,23,2447279222,40,"ArtificialPath",1,"LakePond",-83.37194784,36.32671399,60101040206,6,0,47.65,167.3008525,76.64457205,39.023167,396.2946565,225.8823988,142.60497,776.231326,516.180591,374.386519,0.38387915,108.65,0.00192645,259.65,0.046223408,0.3819527,13.50994545,2
22180548,2019,1,5,3321108315,43,"ArtificialPath",1,"LakePond",-83.42764466,36.20615349,60101040209,6,0.05,40.35,186.0974863,86.05376425,44.44038495,439.8601231,256.5088484,165.2377179,852.4289183,579.0878492,428.1930355,0.7128272,118.35,0,120.4,0.083461039,0.7128272,14.21984472,2
22538894,2012,5,10,1896917152,35,"StreamRiver",0,NA,-82.64256183,36.97127389,60102060102,6,0,64.65,107.2838902,42.83296115,19.368591,289.0687387,152.1534837,90.684926,623.7334073,398.2756123,280.1911148,2.17688675,96.85,0.00337075,237.7,0.241073533,2.173516,12.12331284,2
22539058,2007,5,8,1896916527,36,"StreamRiver",0,NA,-82.72802079,36.8753538,60102060105,6,0,81.95,77.02702785,27.7217914,11.66915195,225.2065614,111.5637572,63.8402098,512.3201523,312.1579358,210.5843311,0.5559751,135.7,0.0005125,245.65,0.05659778,0.5554626,10.88263401,2
22539280,2004,7,23,1896916089,36,"StreamRiver",0,NA,-82.98092134,36.79959511,60102060202,6,0,63.6,113.0575174,45.65162155,21.3923311,297.3233341,157.2853736,94.62333395,628.2388527,399.6700388,280.411048,0.62433405,122.3,0.00287235,258.5,0.061707431,0.6214617,12.09752894,3
22539376,2014,2,26,1896915742,38,"StreamRiver",0,NA,-82.87397319,36.72009616,60102060302,6,0,67.65,106.7403592,42.46435515,19.5988825,283.1203021,148.125876,88.23403475,603.8878823,380.8177111,264.9430856,0.5582087,131.75,0.0001048,237.35,0.062566827,0.5581039,11.82971327,3
22539380,2014,2,26,1896915783,38,"StreamRiver",0,NA,-82.88848794,36.71487296,60102060302,6,0,75,91.6134523,34.72260115,15.35450105,253.931372,129.3222795,75.5292348,558.7091028,346.606771,237.7837684,0.57958145,137.7,0.00308195,291.45,0.064710468,0.5764995,11.37656606,3
22539384,2007,5,9,1896915666,38,"StreamRiver",0,NA,-82.89950817,36.71090758,60102060302,6,0,75.75,88.8926946,33.3156316,14.53837175,248.9650155,126.1075027,73.2809275,551.2759967,341.0029176,233.2662235,0.5928263,123.25,0.0003303,251.1,0.061876574,0.592496,11.30236442,3
22539582,2019,9,21,3320936328,37,"StreamRiver",0,NA,-82.77226433,36.86699025,60102060105,6,0,56.95,137.0348775,59.7992045,29.86550555,337.0873731,185.0477885,114.5858634,683.277514,442.5695923,315.1879121,0.5892555,136.35,0.0002924,230.9,0.061835152,0.5889631,12.59974031,3
22539694,2004,7,23,1896916039,35,"StreamRiver",0,NA,-83.02896049,36.78470701,60102060202,6,0,58.6,127.9226422,54.24876875,26.31459075,323.7878028,175.562685,107.590017,668.2330017,431.1567683,306.1783844,0.6555471,110.65,0.0011236,262.25,0.066575903,0.6544235,12.49775501,4
22539720,2010,10,5,1896916046,35,"StreamRiver",0,NA,-83.01186485,36.75785511,60102060204,6,0,59.05,125.1215636,52.05508045,24.967866,320.5383747,172.6343777,105.2422069,664.1182395,427.2436006,302.6998936,0.6112877,118.6,0.0006239,264.45,0.061677394,0.6106638,12.45513811,5
22539794,2013,8,28,1896915442,37,"StreamRiver",0,NA,-83.03807744,36.68173264,60102060301,6,0,59.5,123.8518545,51.27023805,24.4660674,318.224902,170.9670181,103.9648682,660.9078898,424.6719371,300.5699105,0.6065324,140.4,0.00352635,286.85,0.063180074,0.60300605,12.42657994,5
22539802,2007,5,10,1896915336,36,"StreamRiver",0,NA,-83.14062153,36.67011839,60102060301,6,0,53.75,134.326119,56.5620158,27.14350735,346.1014549,190.3815721,117.2045026,715.208413,469.7682765,338.1543559,2.93339865,116.9,0.00211735,223.25,0.301463846,2.9312813,13.05100854,2
22539928,2014,3,1,1896915188,39,"StreamRiver",0,NA,-83.52980912,36.62507324,60102060403,6,0,55.55,136.4448034,58.8297093,29.54876155,342.6293513,188.96309,118.003679,701.0471518,458.2336259,329.9995682,0.76689325,132.85,0.0001639,184.1,0.064263875,0.76672935,12.89378707,3
22539954,2014,3,1,1896915202,39,"StreamRiver",0,NA,-83.55214541,36.61449076,60102060403,6,0,55.55,136.4448034,58.8297093,29.54876155,342.6293513,188.96309,118.003679,701.0471518,458.2336259,329.9995682,0.76689325,132.85,0.0001639,184.1,0.064263875,0.76672935,12.89378707,3
22539976,2012,4,12,1896915184,37,"StreamRiver",0,NA,-83.17728438,36.61853375,60102060302,6,0,54.7,138.0283974,59.20357285,29.1591236,344.5407673,189.143329,116.9457077,701.2282533,456.556109,326.7483043,0.5663268,107.95,0.0005835,271.85,0.058495277,0.5657433,12.83195787,3
22539978,2012,5,10,1896915174,38,"StreamRiver",0,NA,-83.28092104,36.61816419,60102060304,6,0,53.7,142.3098171,61.7377005,30.7942248,352.6153488,194.964247,121.3923228,714.4071565,467.375463,336.0792393,0.6089787,118.8,0.0001703,253.7,0.058892738,0.6088084,12.97130862,5
22539980,2014,2,25,1896915158,36,"StreamRiver",0,NA,-83.08853072,36.63971756,60102060302,6,0.05,53.35,125.8083575,51.40832905,23.8184618,335.9096987,183.5725576,112.451787,713.305904,471.2232825,341.4768931,2.3992105,110.4,0,88.55,0.229610036,2.3992105,13.25817362,3
22540082,2004,5,26,1896914890,38,"StreamRiver",0,NA,-83.34887184,36.58396616,60102060307,6,0,57.7,130.2350898,54.6898075,26.64346665,331.5738577,180.2787045,110.9594532,683.8114541,443.3062628,316.6354596,0.57494415,115.05,0.00261965,286.8,0.056512463,0.5723245,12.68709311,5
22540102,2014,3,1,1896914760,40,"StreamRiver",0,NA,-83.59639519,36.56745852,60102060403,6,0,54.95,137.5780849,59.14145605,29.4016889,345.4402887,190.5242849,118.623506,705.2994896,461.153084,331.6829911,0.68234925,117.8,0.00165355,249.45,0.057411947,0.6806957,12.90746722,3
22540114,2004,5,26,1896914779,39,"StreamRiver",0,NA,-83.37371287,36.56289098,60102060307,6,0,61.7,120.8043014,49.55232775,23.72310495,313.6288579,168.2851696,102.600828,656.2987318,422.0450687,299.4811958,0.57288395,117.15,0.00363415,286.8,0.057887892,0.5692498,12.41703596,5
22540294,2009,4,5,1896915955,34,"StreamRiver",0,NA,-83.03039968,36.76736731,60102060204,6,0,51.75,139.7614252,59.6532861,28.98933235,360.5241653,201.1418984,125.3690398,744.0226993,494.6949522,359.970205,3.7389765,107.15,0.00203305,226.45,0.387677274,3.73694345,13.33427753,5
22540298,2007,5,9,1896915866,35,"StreamRiver",0,NA,-83.06315239,36.73700224,60102060204,6,0,51.75,139.7614252,59.6532861,28.98933235,360.5241653,201.1418984,125.3690398,744.0226993,494.6949522,359.970205,3.7389765,107.15,0.00203305,226.45,0.387677274,3.73694345,13.33427753,1
24830388,2004,5,14,1896915927,40,"ArtificialPath",0,NA,-82.5948008,36.75854316,60102050606,6,0,50.9,150.5336448,65.67716005,32.78706605,369.0490311,205.4582841,128.4822131,735.1617483,482.0792944,346.920705,0.47306225,132,0,74.55,0.040217298,0.47306225,13.08498037,5
24849866,2007,9,28,1896917049,49,"ArtificialPath",0,NA,-82.01774869,36.9727405,60102050302,6,0,63.8,105.0795497,40.77945565,18.27966215,284.0265762,147.6973286,87.55222665,608.778092,384.0204216,267.6451909,0.4765997,101,0,107.4,0.044295826,0.4765997,11.92335222,5
25306212,2009,9,9,1896903129,68,"ArtificialPath",0,NA,-83.49145928,35.29179808,60102020404,6,0,55.7,140.3700858,59.4853337,29.05709885,325.6880768,172.6326867,103.4590104,643.9536066,402.537585,276.9154528,1.3339972,100,0,7.25,0.087049863,1.3339972,12.03254456,5
25309230,2017,11,25,1805412758,42,"ArtificialPath",1,"LakePond",-85.13608865,35.19118503,60200010608,6,0.3,30.85,261.5318745,134.7278533,80.21233805,549.1517834,336.3010655,229.4143306,987.2544349,684.461222,517.7567242,9.43230165,90.85,0,18.55,0.357956421,9.43230165,15.22717141,2
25309288,2016,1,28,1233602567,41,"ArtificialPath",1,"LakePond",-85.13851771,35.16865965,60200010609,6,0.05,36.95,235.5333485,120.9836739,71.1695088,497.6968247,300.2320233,201.1891644,905.8738007,618.5726315,460.357937,1.48506295,93.5,0,44.2,0.055039557,1.48506295,14.56062707,8
25309298,2016,1,20,1453072515,40,"ArtificialPath",1,"LakePond",-85.20205321,35.10855637,60200010609,6,0.05,35.45,242.6780826,125.1126026,73.92677035,508.6806193,307.7349224,206.8525906,920.7973115,629.9974312,469.8819132,2.1835101,133.8,0,6.1,0.081638419,2.1835101,14.68528581,8
25309346,2020,11,26,2992751573,42,"ArtificialPath",1,"LakePond",-85.00819518,35.41050802,60200010605,6,0,41.7,216.135607,109.9091435,63.5582915,467.6582574,279.7759093,185.4495858,865.9743901,588.3419621,435.1184827,1.1762309,104.5,0.00013345,89,0.055300925,1.17609745,14.21409115,6
25379690,2014,12,26,1052599331,64,"ArtificialPath",1,"LakePond",-82.5258806,35.47607889,60101050704,6,0,51.5,140.5675606,59.82460395,29.50089735,335.2242721,179.2984466,108.2397272,670.766532,425.552096,296.8851349,0.7743284,93.2,0.0003407,128.65,0.040123628,0.7739877,12.40747489,1
25814227,2005,12,31,1896908298,43,"ArtificialPath",1,"LakePond",-87.94690489,35.91996259,60400011006,6,1.7,33.95,236.0293835,118.3753102,68.1771585,528.9504235,324.4230063,221.0130984,986.0152469,691.4878297,528.2514284,24.9217218,166.1,0,8.3,1.408052853,24.9217218,15.30803961,3
25814302,2019,9,13,2423199360,39,"ArtificialPath",1,"LakePond",-88.28535375,35.70116305,60400010805,6,0.3,42.5,213.6754975,110.437644,66.0067985,473.5429288,287.6136522,195.2005061,889.4358258,613.5428303,461.7502618,1.0700257,130.8,0,5.45,0.057263437,1.0700257,14.50300876,2
166997544,2015,8,10,1896916971,45,"ArtificialPath",0,NA,-82.1373217,36.95356706,60102050401,6,0,64.3,105.3840852,41.0396777,18.5514392,283.9128789,147.8118337,87.8957557,607.0305353,382.6525365,266.6041765,0.47763925,114.4,0,109.85,0.043376416,0.47763925,11.88353371,5
936020018,2017,1,9,1978869167,38,"ArtificialPath",1,"LakePond",-85.6092766,35.00152752,60200011204,6,0.15,32.1,264.932955,139.6414875,84.755236,541.6658587,332.0404434,226.599126,965.3637994,665.8508422,501.0316815,1.48081525,85.8,8.13e-05,79,0.065025182,1.480734,15.04873866,8
936020019,2016,2,7,1249289400,38,"ArtificialPath",1,"LakePond",-85.61823526,35.00285514,60200011204,6,0.15,32.1,264.932955,139.6414875,84.755236,541.6658587,332.0404434,226.599126,965.3637994,665.8508422,501.0316815,1.48081525,85.8,8.13e-05,79,0.065025182,1.480734,15.04873866,8
936030059,2019,3,26,2234791693,35,"ArtificialPath",1,"LakePond",-86.96934354,34.61200687,60300021102,6,0.25,31,285.8770816,155.4763948,97.2157441,573.6741821,358.2129431,248.4999496,1014.250839,708.8296648,539.3020812,2.310213,128.55,0,4.5,0.108397283,2.310213,15.41977708,8
